ID;stopien;waga;opis;data;uczen;nauczyciel;przedmiot
002206;db;3;Brak_opisu;2020-05-15 00:00:00;226;018;fizyka
002207;dst;7;Brak_opisu;2020-03-16 00:00:00;233;009;fizyka
002208;dst;0;Brak_opisu;2020-05-19 00:00:00;290;032;historia
002209;cel;8;Brak_opisu;2020-03-25 00:00:00;212;017;historia
002210;db;3;Brak_opisu;2020-12-23 00:00:00;170;094;wf
002211;ndst;5;Brak_opisu;2020-08-18 00:00:00;405;082;j.niemiecki
002212;brak;3;Brak_opisu;2020-12-10 00:00:00;157;072;geografia
002213;dst;9;Brak_opisu;2020-11-10 00:00:00;477;040;matematyka
002214;dop;3;Brak_opisu;2020-06-27 00:00:00;163;076;historia
002215;ndst;2;Brak_opisu;2020-04-20 00:00:00;183;005;j.niemiecki
002216;db;1;Brak_opisu;2020-12-22 00:00:00;182;012;geografia
002217;dst;5;Brak_opisu;2020-09-17 00:00:00;2;001;matematyka
002218;dop;1;Brak_opisu;2020-09-17 00:00:00;339;047;geografia
002219;dst;6;Brak_opisu;2020-12-23 00:00:00;255;038;WOS
002220;db;9;Brak_opisu;2020-07-07 00:00:00;200;086;WOS
002221;ndst;1;Brak_opisu;2020-06-06 00:00:00;3;083;geografia
002222;brak;0;Brak_opisu;2020-07-12 00:00:00;456;097;historia
002223;brak;4;Brak_opisu;2020-08-04 00:00:00;249;058;geografia
002224;dst;5;Brak_opisu;2020-06-02 00:00:00;28;041;fizyka
002225;dst;0;Brak_opisu;2020-11-11 00:00:00;431;096;biologia
002226;ndst;3;Brak_opisu;2020-03-28 00:00:00;28;020;WOS
002227;ndst;4;Brak_opisu;2020-05-12 00:00:00;453;068;geografia
002228;dop;4;Brak_opisu;2020-06-23 00:00:00;461;059;fizyka
002229;db;9;Brak_opisu;2020-02-12 00:00:00;465;100;WOS
002230;dst;3;Brak_opisu;2020-11-07 00:00:00;404;003;j.angielski
002231;bdb;0;Brak_opisu;2020-12-11 00:00:00;195;061;j.angielski
002232;brak;7;Brak_opisu;2020-08-24 00:00:00;89;050;chemia
002233;dst;0;Brak_opisu;2020-04-26 00:00:00;429;029;WOS
002234;ndst;2;Brak_opisu;2020-10-02 00:00:00;91;037;j.polski
002235;dst;8;Brak_opisu;2020-02-23 00:00:00;77;031;chemia
002236;brak;3;Brak_opisu;2020-11-04 00:00:00;137;092;WOS
002237;ndst;3;Brak_opisu;2020-11-16 00:00:00;477;011;wf
002238;bdb;8;Brak_opisu;2020-11-18 00:00:00;464;044;j.polski
002239;db;1;Brak_opisu;2020-04-04 00:00:00;226;003;j.angielski
002240;bdb;8;Brak_opisu;2020-12-08 00:00:00;163;053;fizyka
002241;brak;6;Brak_opisu;2020-11-06 00:00:00;93;059;fizyka
002242;dst;3;Brak_opisu;2020-02-17 00:00:00;3;047;geografia
002243;dop;5;Brak_opisu;2020-08-05 00:00:00;315;033;j.niemiecki
002244;dst;9;Brak_opisu;2020-01-07 00:00:00;448;049;chemia
002245;brak;7;Brak_opisu;2020-07-26 00:00:00;282;096;biologia
002246;cel;9;Brak_opisu;2020-10-25 00:00:00;48;080;j.angielski
002247;db;3;Brak_opisu;2020-01-09 00:00:00;423;071;WOS
002248;db;4;Brak_opisu;2020-02-06 00:00:00;115;091;chemia
002249;dop;2;Brak_opisu;2020-07-12 00:00:00;461;033;j.niemiecki
002250;db;4;Brak_opisu;2020-04-10 00:00:00;394;032;historia
002251;brak;2;Brak_opisu;2020-10-26 00:00:00;195;054;biologia
002252;cel;3;Brak_opisu;2020-08-23 00:00:00;422;088;biologia
002253;dop;2;Brak_opisu;2020-05-22 00:00:00;173;014;wf
002254;cel;0;Brak_opisu;2020-05-27 00:00:00;231;092;WOS
002255;db;8;Brak_opisu;2020-07-21 00:00:00;101;058;geografia
002256;ndst;2;Brak_opisu;2020-01-21 00:00:00;394;052;j.niemiecki
002257;brak;0;Brak_opisu;2020-03-14 00:00:00;34;080;j.angielski
002258;cel;4;Brak_opisu;2020-06-13 00:00:00;217;090;matematyka
002259;bdb;0;Brak_opisu;2020-12-24 00:00:00;379;095;fizyka
002260;dop;4;Brak_opisu;2020-12-13 00:00:00;242;057;historia
002261;brak;7;Brak_opisu;2020-10-06 00:00:00;2;056;j.polski
002262;bdb;8;Brak_opisu;2020-01-09 00:00:00;58;010;biologia
002263;cel;6;Brak_opisu;2020-12-16 00:00:00;188;011;wf
002264;cel;3;Brak_opisu;2020-12-24 00:00:00;403;060;j.angielski
002265;bdb;6;Brak_opisu;2020-10-15 00:00:00;226;083;geografia
002266;dst;7;Brak_opisu;2020-04-16 00:00:00;387;010;biologia
002267;brak;3;Brak_opisu;2020-06-25 00:00:00;312;076;historia
002268;brak;1;Brak_opisu;2020-08-08 00:00:00;98;093;j.angielski
002269;dst;6;Brak_opisu;2020-03-03 00:00:00;12;040;matematyka
002270;dop;9;Brak_opisu;2020-07-28 00:00:00;435;061;j.angielski
002271;dst;6;Brak_opisu;2020-04-23 00:00:00;95;018;fizyka
002272;ndst;9;Brak_opisu;2020-05-12 00:00:00;172;018;fizyka
002273;brak;5;Brak_opisu;2020-04-02 00:00:00;229;071;WOS
002274;dst;2;Brak_opisu;2020-05-25 00:00:00;360;093;j.angielski
002275;dst;0;Brak_opisu;2020-12-03 00:00:00;475;072;geografia
002276;bdb;9;Brak_opisu;2020-10-07 00:00:00;363;098;historia
002277;bdb;1;Brak_opisu;2020-08-28 00:00:00;99;029;WOS
002278;brak;7;Brak_opisu;2020-03-12 00:00:00;324;050;chemia
002279;ndst;0;Brak_opisu;2020-09-16 00:00:00;351;008;geografia
002280;ndst;8;Brak_opisu;2020-08-16 00:00:00;466;033;j.niemiecki
002281;bdb;1;Brak_opisu;2020-01-11 00:00:00;239;076;historia
002282;cel;6;Brak_opisu;2020-07-17 00:00:00;403;015;j.polski
002283;dst;0;Brak_opisu;2020-08-20 00:00:00;167;067;fizyka
002284;dst;4;Brak_opisu;2020-10-10 00:00:00;447;070;wf
002285;cel;4;Brak_opisu;2020-12-24 00:00:00;214;063;j.niemiecki
002286;dop;7;Brak_opisu;2020-01-28 00:00:00;303;075;j.polski
002287;ndst;0;Brak_opisu;2020-04-22 00:00:00;29;008;geografia
002288;cel;7;Brak_opisu;2020-11-25 00:00:00;277;098;historia
002289;dop;2;Brak_opisu;2020-04-01 00:00:00;226;008;geografia
002290;db;0;Brak_opisu;2020-09-17 00:00:00;157;063;j.niemiecki
002291;dst;5;Brak_opisu;2020-09-23 00:00:00;433;087;j.angielski
002292;cel;0;Brak_opisu;2020-03-20 00:00:00;56;005;j.niemiecki
002293;dop;3;Brak_opisu;2020-09-26 00:00:00;75;022;historia
002294;ndst;2;Brak_opisu;2020-11-04 00:00:00;368;032;historia
002295;ndst;3;Brak_opisu;2020-10-25 00:00:00;333;075;j.polski
002296;dst;5;Brak_opisu;2020-02-07 00:00:00;369;093;j.angielski
002297;dop;6;Brak_opisu;2020-11-28 00:00:00;145;056;j.polski
002298;brak;8;Brak_opisu;2020-02-05 00:00:00;44;090;matematyka
002299;dop;6;Brak_opisu;2020-09-14 00:00:00;467;074;j.niemiecki
002300;db;6;Brak_opisu;2020-08-23 00:00:00;129;031;chemia
002301;cel;6;Brak_opisu;2020-01-22 00:00:00;435;062;matematyka
002302;db;4;Brak_opisu;2020-10-19 00:00:00;344;009;fizyka
002303;brak;8;Brak_opisu;2020-03-02 00:00:00;178;006;historia
002304;cel;5;Brak_opisu;2020-08-03 00:00:00;188;031;chemia
002305;dst;3;Brak_opisu;2020-12-26 00:00:00;83;023;j.niemiecki
002306;dop;9;Brak_opisu;2020-11-18 00:00:00;351;028;j.niemiecki
002307;cel;2;Brak_opisu;2020-09-25 00:00:00;283;027;matematyka
002308;dst;1;Brak_opisu;2020-09-14 00:00:00;158;018;fizyka
002309;dop;7;Brak_opisu;2020-03-06 00:00:00;154;009;fizyka
002310;brak;9;Brak_opisu;2020-12-06 00:00:00;68;020;WOS
002311;brak;3;Brak_opisu;2020-06-16 00:00:00;282;001;matematyka
002312;brak;8;Brak_opisu;2020-09-11 00:00:00;476;068;geografia
002313;db;7;Brak_opisu;2020-03-01 00:00:00;65;040;matematyka
002314;bdb;8;Brak_opisu;2020-09-11 00:00:00;39;099;j.polski
002315;brak;1;Brak_opisu;2020-02-22 00:00:00;162;035;geografia
002316;dst;8;Brak_opisu;2020-12-06 00:00:00;309;020;WOS
002317;bdb;2;Brak_opisu;2020-08-22 00:00:00;205;068;geografia
002318;bdb;1;Brak_opisu;2020-03-22 00:00:00;390;059;fizyka
002319;dst;0;Brak_opisu;2020-08-26 00:00:00;73;081;chemia
002320;cel;9;Brak_opisu;2020-11-12 00:00:00;446;098;historia
002321;db;8;Brak_opisu;2020-03-24 00:00:00;163;070;wf
002322;dop;5;Brak_opisu;2020-07-13 00:00:00;349;088;biologia
002323;dop;4;Brak_opisu;2020-12-01 00:00:00;309;042;matematyka
002324;db;0;Brak_opisu;2020-10-15 00:00:00;479;048;j.angielski
002325;bdb;8;Brak_opisu;2020-09-12 00:00:00;17;061;j.angielski
002326;dst;3;Brak_opisu;2020-05-27 00:00:00;21;025;wf
002327;brak;7;Brak_opisu;2020-06-04 00:00:00;412;064;j.polski
002328;ndst;3;Brak_opisu;2020-02-10 00:00:00;166;056;j.polski
002329;ndst;5;Brak_opisu;2020-11-19 00:00:00;157;040;matematyka
002330;brak;7;Brak_opisu;2020-02-15 00:00:00;198;087;j.angielski
002331;brak;3;Brak_opisu;2020-04-13 00:00:00;387;051;chemia
002332;dst;3;Brak_opisu;2020-11-02 00:00:00;218;042;matematyka
002333;dst;1;Brak_opisu;2020-05-23 00:00:00;274;066;j.angielski
002334;ndst;8;Brak_opisu;2020-07-01 00:00:00;19;091;chemia
002335;dst;8;Brak_opisu;2020-07-10 00:00:00;167;058;geografia
002336;bdb;1;Brak_opisu;2020-04-03 00:00:00;302;060;j.angielski
002337;dop;5;Brak_opisu;2020-04-20 00:00:00;173;031;chemia
002338;dop;8;Brak_opisu;2020-07-06 00:00:00;294;003;j.angielski
002339;brak;3;Brak_opisu;2020-04-25 00:00:00;121;021;geografia
002340;dop;5;Brak_opisu;2020-05-24 00:00:00;282;013;fizyka
002341;dop;1;Brak_opisu;2020-01-19 00:00:00;152;027;matematyka
002342;db;9;Brak_opisu;2020-06-24 00:00:00;102;042;matematyka
002343;brak;1;Brak_opisu;2020-08-23 00:00:00;100;008;geografia
002344;bdb;7;Brak_opisu;2020-01-27 00:00:00;178;086;WOS
002345;dst;6;Brak_opisu;2020-09-02 00:00:00;78;035;geografia
002346;ndst;9;Brak_opisu;2020-08-14 00:00:00;141;008;geografia
002347;dop;6;Brak_opisu;2020-02-15 00:00:00;47;044;j.polski
002348;ndst;4;Brak_opisu;2020-11-12 00:00:00;167;058;geografia
002349;brak;3;Brak_opisu;2020-12-14 00:00:00;47;029;WOS
002350;dst;9;Brak_opisu;2020-03-22 00:00:00;69;049;chemia
002351;brak;5;Brak_opisu;2020-01-12 00:00:00;245;028;j.niemiecki
002352;bdb;3;Brak_opisu;2020-08-08 00:00:00;405;100;WOS
002353;db;7;Brak_opisu;2020-01-07 00:00:00;21;088;biologia
002354;bdb;3;Brak_opisu;2020-01-13 00:00:00;214;044;j.polski
002355;brak;7;Brak_opisu;2020-08-18 00:00:00;125;075;j.polski
002356;cel;2;Brak_opisu;2020-09-17 00:00:00;162;068;geografia
002357;bdb;4;Brak_opisu;2020-04-16 00:00:00;304;086;WOS
002358;ndst;3;Brak_opisu;2020-11-20 00:00:00;159;089;j.angielski
002359;dop;3;Brak_opisu;2020-03-16 00:00:00;395;048;j.angielski
002360;brak;4;Brak_opisu;2020-11-26 00:00:00;190;084;WOS
002361;dst;9;Brak_opisu;2020-03-18 00:00:00;440;089;j.angielski
002362;cel;8;Brak_opisu;2020-11-16 00:00:00;343;017;historia
002363;dop;6;Brak_opisu;2020-11-28 00:00:00;211;001;matematyka
002364;dop;5;Brak_opisu;2020-09-28 00:00:00;81;016;matematyka
002365;dop;7;Brak_opisu;2020-04-26 00:00:00;341;036;chemia
002366;db;2;Brak_opisu;2020-03-05 00:00:00;472;069;matematyka
002367;brak;3;Brak_opisu;2020-10-01 00:00:00;319;020;WOS
002368;dst;9;Brak_opisu;2020-08-02 00:00:00;204;021;geografia
002369;cel;2;Brak_opisu;2020-11-04 00:00:00;440;018;fizyka
002370;dop;5;Brak_opisu;2020-02-24 00:00:00;100;083;geografia
002371;db;5;Brak_opisu;2020-11-16 00:00:00;380;082;j.niemiecki
002372;brak;4;Brak_opisu;2020-07-03 00:00:00;108;052;j.niemiecki
002373;dst;9;Brak_opisu;2020-08-22 00:00:00;364;081;chemia
002374;dop;1;Brak_opisu;2020-11-25 00:00:00;119;013;fizyka
002375;ndst;2;Brak_opisu;2020-05-13 00:00:00;221;059;fizyka
002376;ndst;9;Brak_opisu;2020-02-06 00:00:00;232;053;fizyka
002377;dst;0;Brak_opisu;2020-06-21 00:00:00;127;017;historia
002378;db;5;Brak_opisu;2020-05-09 00:00:00;93;066;j.angielski
002379;bdb;2;Brak_opisu;2020-12-21 00:00:00;123;060;j.angielski
002380;db;7;Brak_opisu;2020-06-02 00:00:00;445;055;biologia
002381;ndst;5;Brak_opisu;2020-09-25 00:00:00;61;042;matematyka
002382;brak;0;Brak_opisu;2020-08-23 00:00:00;470;055;biologia
002383;db;0;Brak_opisu;2020-11-05 00:00:00;392;014;wf
002384;dst;6;Brak_opisu;2020-05-02 00:00:00;401;023;j.niemiecki
002385;bdb;9;Brak_opisu;2020-03-27 00:00:00;335;081;chemia
002386;ndst;4;Brak_opisu;2020-05-02 00:00:00;328;063;j.niemiecki
002387;dst;5;Brak_opisu;2020-02-27 00:00:00;347;062;matematyka
002388;dst;0;Brak_opisu;2020-06-24 00:00:00;60;069;matematyka
002389;bdb;1;Brak_opisu;2020-07-07 00:00:00;165;042;matematyka
002390;db;5;Brak_opisu;2020-03-10 00:00:00;216;025;wf
002391;bdb;2;Brak_opisu;2020-11-16 00:00:00;276;098;historia
002392;db;6;Brak_opisu;2020-09-25 00:00:00;191;043;geografia
002393;ndst;1;Brak_opisu;2020-12-07 00:00:00;103;098;historia
002394;dop;8;Brak_opisu;2020-09-05 00:00:00;192;061;j.angielski
002395;brak;5;Brak_opisu;2020-10-14 00:00:00;89;044;j.polski
002396;cel;7;Brak_opisu;2020-10-02 00:00:00;343;062;matematyka
002397;dst;3;Brak_opisu;2020-03-20 00:00:00;416;005;j.niemiecki
002398;cel;6;Brak_opisu;2020-06-17 00:00:00;216;078;geografia
002399;dop;8;Brak_opisu;2020-02-14 00:00:00;101;025;wf
002400;dop;0;Brak_opisu;2020-11-28 00:00:00;382;007;wf
